Locustag	28_1	28_2	29_1	29_2	36_1	36_2	46_1	46_2	47_1	47_2	49_1	49_2
ECB_02602	5320	4447	6635	8897	4084	3271	7696	4737	10142	6228	9382	16381
ECB_02603	43	89	57	63	83	75	99	91	109	114	213	248
ECB_02604	37	75	35	36	25	53	22	93	40	78	24	55
ECB_02605	8	12	4	9	5	12	11	8	9	10	24	38
ECB_02606	4	6	10	6	4	6	8	7	12	9	13	10
ECB_02607	878	813	1036	1283	1218	827	2014	1462	2568	1581	2574	4385
ECB_02608	3407	3694	4284	5903	6187	3391	9799	6398	11399	6801	8515	13874
ECB_02609	2658	3273	3670	5167	4173	2788	7467	4878	9025	5564	7728	15066
ECB_02610	25	61	24	45	59	34	93	78	83	78	118	637
ECB_02611	136	72	93	98	44	58	100	110	105	69	80	5210
ECB_02612	16	6	16	5	13	12	20	17	19	12	23	48
ECB_02613	30	13	25	17	18	10	12	25	22	12	26	37
ECB_02614	16	25	29	32	11	23	18	14	27	23	26	28
ECB_02615	20	8	11	20	6	22	12	25	25	20	16	28
ECB_02616	15	21	13	26	9	22	6	17	14	43	12	17
ECB_02617	18	20	22	12	11	19	10	13	22	19	33	57
ECB_02618	5	12	11	21	5	16	4	7	19	28	10	19
ECB_02619	20	10	29	9	6	11	6	6	8	18	13	16
ECB_02620	33	38	17	30	27	24	31	38	37	39	47	56
ECB_02621	4	13	17	8	10	9	4	14	13	18	15	23
ECB_02622	118	199	127	217	228	165	202	195	285	240	420	620
ECB_02623	12	40	27	14	17	48	8	13	20	53	17	25
ECB_02624	9946	13218	12074	16747	21594	11039	25907	20642	59648	20284	25251	43972
ECB_02625	2577	3848	3577	5146	58585	3087	5214	4929	6558	5141	7040	8631
ECB_02626	160	148	143	256	146	104	205	196	254	210	299	351
ECB_02627	74	103	67	101	68	72	95	81	128	81	113	224
ECB_02628	108	77	99	92	64	57	70	83	123	73	137	192
ECB_02629	1665	1144	1659	1881	1334	911	1497	1406	1981	1500	2317	2987
ECB_02630	384	209	308	320	236	202	270	248	374	320	453	671
ECB_02631	144	201	131	185	149	174	169	146	240	190	435	513
ECB_02632	88	105	127	111	75	51	75	88	85	63	77	118
ECB_02633	48	23	94	66	48	47	59	32	68	48	62	75
ECB_02634	11	22	22	17	15	16	12	14	10	30	14	21
ECB_02635	215	105	224	180	132	100	130	120	186	142	197	316
ECB_02636	33	49	14	40	76	40	75	71	94	49	107	137
ECB_02637	16	14	9	15	22	21	11	20	35	19	32	39
ECB_02638	152	214	153	173	137	137	1147	182	211	190	288	378
ECB_02639	320	279	253	323	434	376	468	434	662	509	523	646
ECB_02640	4634	2856	33821	4865	2917	2160	4080	3632	4664	3551	4193	10765
ECB_02641	113	70	86	84	127	77	165	146	196	129	284	254
ECB_02642	61	80	97	101	416	56	177	134	179	101	152	222
ECB_02643	144	84	199	334	152	77	64	126	60	79	151	182
ECB_02644	23	27	19	27	29	15	22	22	30	25	23	34
ECB_02646	1	1	1	1	0	1	0	0	1	0	0	1
ECB_02647	3	0	1	2	0	1	0	0	0	0	2	5
ECB_02648	36	72	34	69	26	31	34	27	44	61	114	193
ECB_02649	136	42	114	41	32	33	48	43	65	43	87	111
ECB_02650	175	29	90	33	25	31	43	40	37	40	59	102
ECB_02651	211	10	106	32	13	13	21	12	34	32	45	50
ECB_02652	543	23	166	19	8	27	4	29	12	27	7	31
ECB_02653	1835	57	1158	129	179	131	188	209	229	137	71	84
ECB_02654	811	38	489	57	87	79	117	106	151	97	80	99
ECB_02655	232	68	174	96	85	133	99	102	127	141	140	189
ECB_02656	490	74	384	136	98	114	112	144	146	110	123	245
ECB_02657	254	318	316	356	289	214	326	335	376	275	432	546
ECB_02658	53	41	53	62	37	29	45	61	57	51	86	106
ECB_02659	155	168	142	193	170	130	149	143	243	159	279	413
ECB_02660	17	8	13	10	22	7	7	10	19	15	28	41
ECB_02661	433	366	608	672	594	392	620	527	720	521	657	840
ECB_02662	109	123	176	209	212	170	218	143	259	177	227	281
ECB_02663	252	266	223	287	240	179	268	245	343	238	400	465
ECB_02664	219	291	218	417	445	287	467	448	540	439	620	676
ECB_02665	118	114	115	152	128	115	187	130	173	152	310	389
ECB_02666	1051	673	614	610	307	204	270	266	395	377	919	1126
ECB_02667	285	277	384	452	422	269	484	419	572	466	524	705
ECB_02668	425	651	501	836	682	491	713	628	1061	702	1013	1197
ECB_02669	493	697	539	806	823	538	754	754	1085	865	1158	1510
ECB_02670	1191	834	1104	1232	868	587	982	874	1300	907	1297	1654
ECB_02671	63	48	35	58	28	200	39	38	40	32	17	53
ECB_02672	16	10	22	18	16	6	7	9	14	7	12	30
ECB_02673	21	33	44	40	17	5	12	20	19	11	15	19
ECB_02674	9	4	5	8	4	2	6	7	9	10	2	9
ECB_02675	344	509	406	642	491	350	555	488	720	520	800	1514
ECB_02676	551	668	559	881	733	588	736	667	1021	722	1095	1364
ECB_02677	849	991	1185	1657	1507	1099	1365	1304	1840	1481	1824	2428
ECB_02678	636	1169	618	820	924	671	925	1008	1171	1058	1487	1754
ECB_02679	49	70	68	72	74	72	65	30	88	79	96	123
ECB_02680	54	81	74	80	66	36	76	85	72	78	124	105
ECB_02681	260	173	120	174	181	101	132	169	201	191	257	310
ECB_02682	1494	844	1685	1435	1697	1046	1931	2006	2475	1854	2536	3619
ECB_02683	243	288	275	372	260	192	195	210	328	250	351	945
ECB_02684	509	487	529	671	396	322	394	520	582	487	684	870
ECB_02685	473	337	723	613	443	345	479	430	625	463	570	673
ECB_02686	140	428	219	395	400	224	560	510	825	499	696	844
ECB_02687	57	61	83	83	66	62	58	61	103	75	114	148
ECB_02688	107	47	90	85	43	71	57	59	71	69	87	116
ECB_02689	164	195	170	174	165	125	145	154	183	142	140	174
ECB_02690	38	21	36	16	27	14	26	13	27	37	30	51
ECB_02691	112	30	73	38	16	42	36	33	26	47	69	89
ECB_02692	1795	79	1149	180	115	154	136	201	186	147	260	389
ECB_02693	28	40	17	34	22	23	29	23	28	34	42	79
ECB_02694	6	9	6	10	4	3	3	4	5	11	25	40
ECB_02695	0	3	2	0	0	1	0	0	25	0	1	0
ECB_02696	2	4	3	2	3	1	6	2	0	4	6	9
ECB_02697	5	14	9	9	5	5	4	5	7	18	7	5
ECB_02698	73	59	107	67	62	58	47	58	54	88	154	272
ECB_02699	154	88	161	66	19	133	43	62	94	120	58	81
ECB_02700	64	42	38	28	25	47	29	31	38	54	51	36
ECB_02701	18	17	22	10	10	6	11	11	12	5	13	19
ECB_02702	1596	70	867	84	34	28	41	46	61	51	279	375
ECB_02703	8	19	11	6	6	12	4	4	12	21	8	4
ECB_02704	13	16	11	23	5	22	8	9	29	10	18	27
ECB_02705	31	36	33	32	11	13	41	20	38	35	29	43
ECB_02706	12	8	6	3	8	10	5	10	5	20	10	16
ECB_02707	70	59	77	76	45	38	77	57	1711	67	75	99
ECB_02708	91	34	61	29	10	16	15	23	30	38	61	89
ECB_02709	102	20	73	18	5	8	2	11	10	19	34	41
ECB_02710	32	3	20	7	3	4	4	3	3	7	29	64
ECB_02711	68	11	43	26	17	13	15	9	18	29	43	53
ECB_02712	18	6	11	33	2	3	5	8	7	12	18	28
ECB_02713	11	8	27	14	22	10	7	14	17	36	19	34
ECB_02714	60	47	66	102	67	62	72	70	103	97	105	166
ECB_02715	14	24	15	19	11	15	10	9	7	21	26	28
ECB_02716	67	40	49	41	33	24	35	39	57	49	96	112
ECB_02717	86	88	117	119	99	45	63	75	131	87	140	140
ECB_02718	12	15	16	13	10	4	20	7	15	15	20	19
ECB_02719	29	22	34	14	16	34	17	23	27	28	46	87
ECB_02720	5	8	2	5	4	8	5	2	3	3	14	13
ECB_02721	334	383	358	450	185	197	201	150	317	266	406	568
ECB_02722	1359	1921	1521	2331	1969	1053	2442	2163	2971	1865	3332	3755
ECB_02723	158	272	146	204	83	103	190	129	238	147	284	339
ECB_02724	558	765	822	1109	637	431	768	638	972	661	830	1130
ECB_02725	260	330	241	383	211	155	262	278	409	280	425	585
ECB_02726	568	545	597	669	501	337	571	521	689	504	692	903
ECB_02727	339	324	401	435	380	262	473	360	474	378	617	846
ECB_02728	409	305	454	479	360	258	378	356	510	326	516	636
ECB_02729	193	211	184	211	116	97	166	125	196	138	226	310
ECB_02730	819	771	826	934	525	411	759	707	832	631	909	1983
ECB_02731	3780	800	3387	1250	805	880	880	972	1086	909	637	721
ECB_02732	126	100	148	140	84	55	113	90	129	182	211	283
ECB_02733	7875	350	411	417	323	225	490	382	601	354	693	1104
ECB_02734	51	35	42	52	70	69	82	70	89	64	88	124
ECB_02735	1642	1879	2221	2759	3693	2082	6334	3912	6252	3981	5137	6401
ECB_02736	283	371	286	341	385	275	789	529	1575	565	758	1053
ECB_02737	708	1022	1013	1234	1489	940	2028	1280	2309	1648	2107	2554
ECB_02738	440	387	530	479	489	329	581	534	734	492	860	1124
ECB_02739	576	490	924	895	1141	727	993	944	1182	891	1328	1807
ECB_02740	1579	940	1872	1796	2050	1110	2363	2025	2704	1873	2952	3658
ECB_02741	512	460	453	514	516	360	615	525	796	573	803	1062
ECB_02742	346	394	315	376	247	165	161	193	228	226	328	569
ECB_02743	180	169	308	347	179	140	245	154	283	231	369	443
ECB_02744	3034	5444	3884	6727	7808	5230	7983	7295	10690	7874	11057	13470
ECB_02745	422	352	517	662	479	208	590	481	636	549	787	1104
ECB_02746	21	13	15	13	12	15	4	22	8	17	5	21
ECB_02747	687	579	748	902	618	406	1194	569	854	613	975	1248
ECB_02748	41	22	24	33	22	26	14	25	36	21	29	53
ECB_02749	38	53	20	31	29	33	18	18	47	39	22	18
ECB_02750	6	20	13	21	16	6	9	12	17	27	13	22
ECB_02751	23	27	22	52	17	25	38	22	33	28	46	48
ECB_02752	16	35	24	54	7	8	15	13	18	24	48	57
ECB_02753	401	331	429	417	239	207	314	270	386	276	534	727
ECB_02754	68	130	79	124	62	56	59	67	117	82	114	138
ECB_02755	482	726	707	1027	701	486	831	754	949	751	1249	1597
ECB_02756	8181	7882	11332	12416	11094	6412	14555	12045	16629	11609	16198	21222
ECB_02757	3779	3832	4527	5140	4558	2358	5341	4508	6301	4619	6634	10884
ECB_02758	2791	2026	3608	3243	3070	2079	2854	2930	4092	3113	5328	6982
ECB_02759	73	92	106	106	69	52	63	44	88	66	108	191
ECB_02760	113	229	94	277	179	184	137	183	197	176	232	263
ECB_02761	24	70	32	49	31	96	40	43	69	128	46	46
ECB_02762	12	9	9	5	2	4	11	2	5	11	42	48
ECB_02763	5	22	9	7	8	11	3	7	7	12	15	19
ECB_02764	1	1	0	0	0	0	0	0	1	0	6	3
ECB_02765	5834	6349	6867	9597	14484	7588	19762	16270	21972	15313	26357	22952
ECB_02766	434	135	341	242	134	133	153	151	220	142	237	344
ECB_02767	470	472	589	727	981	514	1340	1151	7059	991	1661	1800
ECB_02768	3804	3737	4013	4724	5114	3047	6553	5913	7300	5089	8344	9360
ECB_02769	120	121	76	129	130	68	169	115	181	132	205	174
ECB_02770	0	5	3	3	1	4	2	4	2	3	4	2
ECB_02771	13	11	12	11	14	9	14	13	25	29	20	33
ECB_02772	401	1788	504	1676	1433	875	2215	1154	2394	1613	1828	2153
ECB_02773	371	116	351	148	158	138	249	188	232	204	311	389
ECB_02774	5	5	5	16	8	10	2	11	14	10	6	19
ECB_02775	45	73	59	72	63	43	134	56	122	84	131	107
ECB_02776	649	627	719	728	393	224	368	372	544	400	544	626
ECB_02777	1815	1210	2457	1930	856	633	924	868	1248	857	1378	1715
ECB_02778	191	209	213	285	197	125	174	184	336	170	415	506
ECB_02779	266	272	394	442	349	208	281	258	478	251	390	568
ECB_02780	21	112	39	19	14	23	13	18	15	37	16	30
ECB_02781	197	157	247	266	236	137	268	253	338	241	381	463
ECB_02782	466	544	369	597	390	418	16314	12432	681	459	643	706
ECB_02783	154	237	134	285	183	173	271	267	296	228	311	390
ECB_02784	169	123	164	207	248	179	237	245	354	244	440	506
ECB_02785	159	259	185	319	279	186	347	326	464	311	426	541
ECB_02786	13	13	10	11	14	11	6	4	22	5	20	23
ECB_02787	168	59	159	51	59	70	67	43	86	71	118	180
ECB_02788	214	194	194	283	285	148	295	299	341	282	542	631
ECB_02789	39	86	74	49	65	31	87	74	66	71	134	242
ECB_02790	87	88	89	95	133	76	109	126	168	97	279	270
ECB_02791	253	338	274	358	354	305	470	2065	565	443	808	1096
ECB_02792	35	53	35	48	42	38	55	69	67	79	110	168
ECB_02793	206	653	202	258	227	179	296	1448	350	247	520	709
ECB_02794	3283	152	1656	182	102	112	99	155	135	88	143	157
ECB_02795	254	340	223	273	445	261	460	437	611	472	661	769
ECB_02796	81	101	155	207	119	76	146	113	212	175	224	239
ECB_02797	51	50	32	66	51	37	51	35	85	62	164	223
ECB_02798	63	141	90	111	19	69	43	50	62	96	171	68386
ECB_02800	8793	5757	9744	6521	6306	3208	1933	8881	3593	1280	2859	5953
ECB_02801	1971	1643	1591	1337	1588	1922	535	420	1661	474	870	1369
ECB_02802	311	290	208	161	208	135	98	67	123	64	114	251
ECB_02803	19	23	17	26	15	31	15	7	25	42	7	22
ECB_02804	10	25	41	43	13	11	13	25	22	31	20	21
ECB_02805	5	4	9	18	11	8	15	5	10	12	8	11
ECB_02806	1	3	3	0	1	1	1	1	1	0	1	2
ECB_02807	23	18	28	19	21	7	13	10	13	15	15	31
ECB_02808	2	6	1	0	4	4	1	2	1	2	2	4
ECB_02809	15	5	18	16	14	3	8	3	6	10	19	23
ECB_02810	9	6	3	5	0	1	3	0	5	4	5	8
ECB_02811	15	11	20	5	8	2	6	6	11	14	14	27
ECB_02812	21	9	11	23	91	91	158	129	163	127	431	631
ECB_02813	0	1	3	1	6	7	4	83	12	10	45	54
ECB_02814	2	3	7	5	583	350	673	591	822	511	2532	2794
ECB_02815	6	33	25	14	227	198	279	233	423	271	1042	1137
ECB_02816	21	30	33	39	812	404	947	750	1103	745	1856	2064
ECB_02817	18	37	30	27	1150	568	1621	1263	1592	4424	2134	19934
ECB_02818	27	45	27	50	1525	972	1850	1482	2319	1558	3266	3938
ECB_02819	5	12	6	6	112	70	110	111	175	123	323	340
ECB_02820	7	35	23	25	86	126	208	136	260	211	129	184
ECB_02821	35	79	79	71	123	224	216	198	309	331	171	186
ECB_02822	2	13	12	12	30	45	57	52	92	60	67	100
ECB_02823	0	1	0	0	17	13	32	20	38	20	49	51
ECB_02824	1	2	1	1	0	0	0	0	1	0	2	0
ECB_02825	17	20	16	24	1143	1051	2606	1472	6286	1890	1935	2526
ECB_02826	14	24	19	38	422	404	1009	643	1075	840	723	820
ECB_02827	1	4	3	6	449	367	813	629	951	633	1160	1201
ECB_02828	11	13	15	38	204	146	323	255	387	237	709	840
ECB_02829	8	15	8	15	15	12	20	16	15	16	27	38
ECB_02831	9	8	10	13	11	21	11	12	17	24	44	51
ECB_02832	3	7	9	2	4	8	5	12	9	14	26	24
ECB_02833	7	5	13	4	8	7	3	3	14	10	13	35
ECB_02834	11	13	5	3	18	12	30	15	36	23	58	78
ECB_02835	8	12	12	15	41	24	29	37	52	44	79	89
ECB_02836	5	14	14	13	17	29	45	37	26	35	80	110
ECB_02837	20	23	38	35	57	35	86	33	63	50	166	164
ECB_02838	24	37	20	30	51	53	95	49	89	61	295	330
ECB_02839	8	14	6	6	6	19	9	11	28	13	61	57
ECB_02840	1	7	5	4	0	4	8	4	3	15	73	51
ECB_02841	15	18	26	10	59	60	40	54	71	65	290	310
ECB_02842	111	106	153	150	581	336	717	580	704	529	3653	4326
ECB_02843	29	43	34	29	32	33	28	29	25	19	84	169
ECB_02844	499	284	505	364	252	185	419	355	425	270	376	571
ECB_02845	44	22	33	20	21	15	14	23	25	26	45	51
ECB_02846	173	54	107	56	45	40	43	59	89	50	79	132
ECB_02847	12	17	26	22	19	20	11	30	37	23	26	40
ECB_02848	36	36	55	53	44	28	45	91	42	22	60	68
ECB_02849	721	27	471	65	31	43	55	53	51	37	100	118
ECB_02850	9	16	19	26	3	5	6	12	5	13	13	16
ECB_02851	19	15	16	14	9	17	7	13	13	24	44	65
ECB_02852	4	40	14	5	16	11	5	5	13	10	24	15
ECB_02853	11	0	3	9	1	2	6	1	1	0	15	21
ECB_02854	42	26	18	30	21	13	27	20	24	20	108	125
ECB_02855	94	70	132	133	60	42	75	105	98	83	123	164
ECB_02856	5	16	17	9	9	13	4	15	16	45	14	13
ECB_02857	2	9	5	5	5	4	0	2	5	6	3	9
ECB_02858	4	9	5	4	5	10	1	8	3	11	9	12
ECB_02859	17	11	8	8	10	13	3	7	11	13	15	20
ECB_02860	16	16	15	14	9	12	2	10	15	12	32	18
ECB_02861	3	2	2	4	0	0	0	2	1	3	20	14
ECB_02862	1	4	1	9	2	9	1	5	3	8	7	4
ECB_02863	14	23	13	36	16	66	20	38	26	37	22	38
ECB_02864	794	904	957	1283	729	523	996	803	1151	831	1220	1700
ECB_02865	541	266	566	442	376	246	465	350	560	426	573	769
ECB_02866	18	23	14	15	10	4	11	11	9	8	6	20
ECB_02867	18	25	19	27	20	10	23	22	25	20	21	18
ECB_02868	35	32	71	68	48	14	30	28	35	40	41	60
ECB_02869	102	62	129	139	95	34	81	70	94	83	68	118
ECB_02870	181	172	279	253	162	105	147	131	195	113	196	241
ECB_02871	21	11	30	13	14	7	9	15	14	73	17	17
ECB_02872	8	12	11	9	4	14	7	8	7	15	7	12
ECB_02874	12	11	6	15	11	2	6	4	9	14	16	16
ECB_02875	9	19	2	10	6	3	14	3	9	13	10	22
ECB_02876	442	30	309	35	20	22	22	36	38	25	55	59
ECB_02877	484	441	358	491	384	248	505	450	570	429	724	848
ECB_02878	51	42	56	38	29	28	10	24	22	39	33	47
ECB_02879	742	1195	871	1439	505	321	449	461	516	524	650	806
ECB_02880	1799	2927	2238	3487	1357	928	1230	1233	1456	1425	2265	2677
ECB_02881	485	753	442	642	734	595	1061	623	2116	893	1004	1477
ECB_02882	297	310	363	419	403	360	383	416	569	459	449	527
ECB_02883	46	52	74	78	64	38	42	35	69	69	54	103
ECB_02884	712	436	753	865	427	319	598	397	603	517	615	848
ECB_02885	206	149	182	252	3356	114	116	170	182	460	198	313
ECB_02886	15	25	33	30	8	21	10	12	31	30	19	39
ECB_02887	3	8	3	2	4	3	1	1	4	10	3	4
ECB_02888	408	697	439	866	1404	773	1518	1379	1894	1090	2429	2312
ECB_02889	494	345	510	544	1946	349	683	646	759	567	905	960
ECB_02890	191	147	155	169	194	138	189	191	283	266	334	397
ECB_02891	439	431	444	639	767	414	816	806	1033	748	1332	1506
ECB_02892	331	139	260	182	156	127	223	195	283	168	468	510
ECB_02893	50	60	35	32	22	25	25	26	25	33	79	85
ECB_02894	57	30	38	28	9	13	11	12	21	12	28	29
ECB_02895	29	12	32	15	10	15	35	25	18	21	46	68
ECB_02896	107	63	148	95	82	38	86	97	99	72	163	256
ECB_02897	30	31	35	31	25	11	23	25	25	22	67	67
ECB_02898	82	91	91	115	79	63	75	85	88	86	125	169
ECB_02899	6	10	2	4	1	8	5	1	2	1	6	2
ECB_02900	237	193	235	298	240	125	307	225	363	284	374	433
ECB_02901	1685	994	1564	1396	803	686	790	820	1161	842	1454	2070
ECB_02902	637	935	770	1155	952	564	876	847	1237	787	1176	1285
ECB_02903	299	396	366	482	334	269	300	302	424	376	529	530
ECB_02904	702	386	879	715	529	318	388	467	576	391	648	785
ECB_02905	269	150	215	275	146	104	140	133	205	156	327	364
ECB_02906	87	94	111	119	59	57	71	81	121	89	149	190
ECB_02907	5339	4078	4657	8402	3344	3883	4048	3527	5157	3720	9402	18092
ECB_02908	33	148	35	52	24	29	29	49	1146	43	75	105
ECB_02909	3210	1678	2754	2579	978	668	1682	1185	1704	1227	2150	3198
ECB_02910	2098	2485	2016	2943	975	628	1511	980	1697	1081	1813	2682
ECB_02911	47	39	51	75	44	41	66	58	63	78	90	114
ECB_02912	702	493	777	705	387	293	436	409	522	464	550	773
ECB_02913	2644	1674	2164	2077	1497	1013	1955	1518	1949	1334	2780	3080
ECB_02914	181	163	238	165	103	100	194	138	237	160	432	636
ECB_02915	0	4	4	2	1	3	1	1	1	6	11	20
ECB_02916	46	47	34	37	27	63	39	105670	55	137	124709	30
ECB_02917	6	18	13	16	7	13	4	9	16	21	13	17
ECB_02918	8	9	5	4	4	14	7	6	14	10	15	10
ECB_02919	14	2	12	3	7	2	5	13	1	5	18	35
ECB_02920	36	38	12	19	5	7	2	11	12	7	28	40
ECB_02921	24	37	49	34	20	13	9	17	27	25	60	98
ECB_02922	861	942	1042	1275	1090	625	1296	1230	1457	1121	1702	1701
ECB_02923	661	678	972	1005	926	620	998	857	1186	947	1517	1915
ECB_02924	583	542	748	853	748	501	694	788	898	682	1104	1325
ECB_02925	180	264	131	251	341	186	311	319	453	256	626	692
ECB_02926	913	945	1167	1334	1073	635	954	888	1135	828	1205	1315
ECB_02927	874	755	717	904	633	455	854	665	1066	829	1225	1405
ECB_02928	17	38	33	29	20	27	43	40	58	61	100	118
ECB_02929	193	68	143	181	125	103	102	105	145	125	4018	284
ECB_02930	21	74	24	122	32	29	37	51	66	54	483	474
ECB_02931	8	9	4	5	4	9	7	4	7	4	17	17
ECB_02932	4	8	4	4	2	7	1	4	3	9	3	12
ECB_02933	10	6	6	18	13	10	10	17	19	10	5	18
ECB_02934	134	146	160	213	238	219	214	268	279	250	493	409
ECB_02935	235	233	140	297	315	320	350	442	481	365	1000	1078
ECB_02936	502	748	454	749	896	632	869	908	1190	818	2063	1854
ECB_02937	2094	2270	2068	2715	2297	1684	3191	2707	3613	3375	5225	5922
ECB_02938	243	183	322	310	170	157	161	173	214	155	321	463
ECB_02939	506	443	880	606	385	274	376	465	472	463	665	700
ECB_02940	232	191	435	371	130	51	287	155	282	209	1817	450
ECB_02941	59	296	84	65	50	27	45	52	71	54	110	96
ECB_02942	1384	383	1278	586	378	269	365	313	428	373	706	991
ECB_02943	7	9	18	3	9	9	5	11	6	7	6	9
ECB_02944	160	127	174	168	150	95	242	132	243	190	338	434
ECB_02945	90	42	50	35	163	42	21	29	32	68	61	67
ECB_02946	13	13	3	0	10	5	12	3	3	5	7	11
ECB_02947	14	26	13	12	5	16	4	8	16	19	16	31
ECB_02948	9	6	6	2	6	11	4	6	3	14	0	3
ECB_02949	17	27	34	26	34	17	34	15	15	39	26	45
ECB_02950	491	36	426	39	36	78	37	62	42	65	48	63
ECB_02951	24	25	26	20	31	16	31	24	32	26	48	47
ECB_02952	3	8	1	7	5	10	3	3	9	7	13	8
ECB_02953	108	120	53	98	223	146	197	209	268	163	409	416
ECB_02954	25	38	35	46	2190	28	41	54	48	69	76	87
ECB_02955	7	14	11	10	2	7	7	5	10	3	5	18
ECB_02956	587	309	634	385	220	151	296	240	321	210	360	487
ECB_02957	78	66	75	75	13820	58	118	82	138	114	157	167
ECB_02958	4507	1955	5627	3587	1043	638	1215	1229	1213	966	1142	1608
ECB_02959	24	47	23	32	30	28	24	28	52	42	30	36
ECB_02960	249	116	218	154	97	92	109	101	100	125	140	173
ECB_02961	384	72	269	146	67	61	92	114	117	90	188	256
ECB_02962	201	89	197	153	61	73	68	84	95	85	79	110
ECB_02963	713	487	787	665	584	405	648	546	878	732	1157	1114
ECB_02964	985	466	637	694	320	250	492	389	599	406	940	1350
ECB_02965	307	211	303	450	343	275	383	312	447	306	629	856
ECB_02966	493	459	404	554	227	230	414	369	444	368	633	922
ECB_02967	481	333	430	396	216	168	303	277	332	315	560	785
ECB_02968	761	592	712	817	428	255	639	502	566	449	735	920
ECB_02969	313	220	464	539	303	138	368	283	361	292	420	640
ECB_02970	36	49	69	52	27	18	22	29	33	40	49	68
ECB_02971	130	76	115	110	44	42	67	89	75	83	143	215
ECB_02972	220	190	240	229	77	75	176	112	167	127	284	421
ECB_02973	5	3	11	3	1	5	1	5	1	2	0	11
ECB_02974	220	205	189	180	181	153	158	203	209	216	349	485
ECB_02975	32	34	27	37	12	9	31	21	31	27	22	50
ECB_02976	27	12	59	30	28	23	18	38	14	19	74	101
ECB_02977	101	113	115	102	104	119	100	103	133	158	112	182
ECB_02978	62	61	80	52	41	41	57	47	55	47	79	79
ECB_02979	50	59	52	43	59	56	54	112	46	53	126	145
ECB_02980	23	12	17	22	7	9	25	18	27	26	103	98
ECB_02981	39	52	48	95	68	64	58	59	64	63	261	332
ECB_02982	19	13	10	9	21	22	23	21	25	27	62	82
ECB_02983	115	84	86	64	46	39	51	49	47	49	108	182
ECB_02984	33	27	70	13	22	17	17	18	24	20	20	20
ECB_02985	87	13	55	13	16	29	11	18	16	21	18	19
ECB_02986	1	1	2	7	0	4	0	1	3	3	0	0
ECB_02987	4	7	5	2	4	8	1	6	4	14	4	4
ECB_02988	3	12	6	5	8	11	4	9	7	10	7	6
ECB_02989	74	99	90	75	99	87	73	104	93	100	111	132
ECB_02990	94	66	108	90	45	52	65	73	70	54	61	91
ECB_02991	86	22	70	28	19	35	17	37	43	42	61	51
ECB_02992	178	35	80	41	60	58	60	65	51	90	43	51
ECB_02993	173	39	116	65	30	37	37	43	33	46	76	87
ECB_02994	96	57	92	86	53	48	55	62	85	78	144	234
ECB_02995	53	24	35	28	16	22	5	20	32	18	42	85
ECB_02996	115	113	120	116	77	52	90	128	103	73	137	217
ECB_02997	32	14	12	8	3	6	2	6	12	6	3	9
ECB_02998	20	8	5	4	2	9	8	6	7	9	5	7
ECB_02999	31	13	24	8	18	10	19	16	28	15	30	27
ECB_03000	28	28	31	22	18	8	20	18	25	13	31	28
ECB_03001	13	6	21	9	5	3	3	8	12	9	17	20
ECB_03002	26	54	49	62	38	23	33	39	52	49	84	118
ECB_03003	12	12	22	8	13	8	23	5	9	19	14	19
ECB_03004	16	2	9	4	7	1	4	3	9	7	11	15
ECB_03005	1	12	1	3	0	1	1	0	3	1	18	29
ECB_03006	9	4	2	4	198	9	1	8	6	7	46	76
ECB_03007	10	6	8	7	2	14	4	9	18	14	28	38
ECB_03008	2	2	3	10	2	4	1	2	3	9	16	13
ECB_03009	23	13	13	11	6	7	6	7	15	17	42	44
ECB_03010	3	8	1	6	5	6	2	14	5	14	5	8
ECB_03011	17	19	15	18	19	27	20	11	25	18	45	46
ECB_03012	35	37	20	35	27	31	29	22	32	47	16	32
ECB_03013	435	579	592	622	518	482	470	546	670	543	1044	1220
ECB_03014	449	332	438	467	529	397	582	603	713	540	1151	1347
ECB_03015	56	59	85	112	158	99	185	158	191	167	247	319
ECB_03016	475	508	483	638	679	379	679	570	801	577	1006	1021
ECB_03017	439	350	443	536	514	371	533	549	778	477	956	1057
ECB_03018	183	267	248	284	187	116	276	208	289	251	358	339
ECB_03019	101	81	101	99	92	94	67	65	86	96	105	153
ECB_03020	4	11	7	5	1	7	3	3	4	8	2	5
ECB_03021	99	82	89	131	58	62	61	37	80	58	109	151
ECB_03022	20	11	17	18	22	29	23	20	25	26	46	39
ECB_03023	2085	834	2015	1514	805	517	782	800	918	673	1170	1422
ECB_03024	3465	1586	2447	1945	1167	743	1103	1113	1460	1262	1732	1967
ECB_03025	28	30	26	44	51	38	25	29	50	34	89	125
ECB_03026	35	34	28	79	54	23	29	37	40	30	54	51
ECB_03027	2121	1534	2391	2265	2112	1346	2506	2132	3226	2270	3554	4524
ECB_03028	957	834	698	614	246	201	235	303	330	294	468	499
ECB_03029	4131	6414	5021	8465	8245	3767	9001	7684	9125	6674	16273	13697
ECB_03030	9286	9786	8227	10478	13889	13731	15018	14953	16950	15498	19786	20563
ECB_03031	11556	10421	12766	19528	15130	7341	17431	13926	21014	14101	28867	37579
ECB_03032	1985	1403	2055	1942	2866	1905	3762	3091	4331	3307	5895	6611
ECB_03033	655	715	931	1141	1374	509	1670	1246	1706	1151	2545	3130
ECB_03034	339	308	426	512	692	274	769	583	809	610	1175	1493
